propertyId,propertyType,salePrice,area,areac,rooms,bathrooms,garages,city,zone,neighborhood,commonNeighborhood,adminPrice,companyName,propertyState,coordinates,link,builtTime,stratum,Extraction Date
19982-M6206808,"{'id': '14', 'nombre': 'Apartaestudio'}",500000000,61.0,61.0,1,2,1,"{'id': '9', 'nombre': 'Manizales'}",,EL TREBOL,El Trebol,250000.0,Af Capital Inmobiliario,Usado,"{'lon': -75.47634, 'lat': 5.04149}",https://www.metrocuadrado.com/inmueble/venta-apartaestudio-manizales-el-trebol-1-habitaciones-2-banos-1-garajes/19982-M6206808,Entre 0 y 5 años,6,2026-08-25
19982-M5982072,"{'id': '1', 'nombre': 'Apartamento'}",515000000,62.0,62.0,1,2,1,"{'id': '9', 'nombre': 'Manizales'}",,EL TREBOL,El Trebol,280000.0,Af Capital Inmobiliario,Usado,"{'lon': -75.47634, 'lat': 5.041485}",https://www.metrocuadrado.com/inmueble/venta-apartamento-manizales-el-trebol-1-habitaciones-2-banos-1-garajes/19982-M5982072,Entre 0 y 5 años,6,2026-08-25
16632-M6421006,"{'id': '14', 'nombre': 'Apartaestudio'}",250000000,38.0,38.0,1,1,0,"{'id': '9', 'nombre': 'Manizales'}","{'id': '99', 'nombre': 'Norte'}",SAENZ,Av  Santander,200000.0,ORGANIZACION BRANDO u0026 COMPAÑÍA SAS,Usado,"{'lon': -75.50283, 'lat': 5.0657897}",https://www.metrocuadrado.com/inmueble/venta-apartaestudio-manizales-saenz-1-habitaciones-1-banos/16632-M6421006,Entre 5 y 10 años,5,2026-08-25
778-M6038985,"{'id': '14', 'nombre': 'Apartaestudio'}",400000000,57.7,57.7,1,2,1,"{'id': '9', 'nombre': 'Manizales'}",,BOSQUE POPULAR,Bosque Popular,293970.0,Millan y Asociados Inmobiliaria sas,Usado,"{'lon': -75.47136, 'lat': 5.035125}",https://www.metrocuadrado.com/inmueble/venta-apartaestudio-manizales-bosque-popular-1-habitaciones-2-banos-1-garajes/778-M6038985,Entre 5 y 10 años,6,2026-08-25
778-M5315445,"{'id': '14', 'nombre': 'Apartaestudio'}",480000000,52.01,52.01,1,1,1,"{'id': '9', 'nombre': 'Manizales'}",,CERRO DE ORO,Cerro De Oro,,Millan y Asociados Inmobiliaria sas,Usado,"{'lon': -75.47586, 'lat': 5.053093}",https://www.metrocuadrado.com/inmueble/venta-apartaestudio-manizales-cerro-de-oro-1-habitaciones-1-banos-1-garajes/778-M5315445,Entre 0 y 5 años,6,2026-08-25
778-M6673320,"{'id': '1', 'nombre': 'Apartamento'}",230000000,48.0,48.0,1,1,1,"{'id': '9', 'nombre': 'Manizales'}",,CHIPRE,Chipre,160000.0,Millan y Asociados Inmobiliaria sas,Usado,"{'lon': -75.52404, 'lat': 5.077359}",https://www.metrocuadrado.com/inmueble/venta-apartamento-manizales-chipre-1-habitaciones-1-banos-1-garajes/778-M6673320,Remodelado,4,2026-08-25
778-M5726462,"{'id': '14', 'nombre': 'Apartaestudio'}",420000000,52.0,52.0,1,1,1,"{'id': '9', 'nombre': 'Manizales'}",,CERRO DE ORO,Cerro De Oro,270600.0,Millan y Asociados Inmobiliaria sas,Usado,"{'lon': -75.47456, 'lat': 5.054377}",https://www.metrocuadrado.com/inmueble/venta-apartaestudio-manizales-cerro-de-oro-1-habitaciones-1-banos-1-garajes/778-M5726462,Entre 0 y 5 años,6,2026-08-25
19982-M6517858,"{'id': '1', 'nombre': 'Apartamento'}",490000000,52.0,52.0,1,1,1,"{'id': '9', 'nombre': 'Manizales'}",,CERRO DE ORO,Cerro De Oro,350000.0,Af Capital Inmobiliario,Usado,"{'lon': -75.47612, 'lat': 5.0528297}",https://www.metrocuadrado.com/inmueble/venta-apartamento-manizales-cerro-de-oro-1-habitaciones-1-banos-1-garajes/19982-M6517858,Entre 0 y 5 años,6,2026-08-25
778-M5332088,"{'id': '14', 'nombre': 'Apartaestudio'}",260000000,32.0,32.0,1,1,0,"{'id': '9', 'nombre': 'Manizales'}",,LLERAS,Lleras,268122.0,Millan y Asociados Inmobiliaria sas,Usado,"{'lon': -75.49977, 'lat': 5.064644}",https://www.metrocuadrado.com/inmueble/venta-apartaestudio-manizales-lleras-1-habitaciones-1-banos/778-M5332088,Entre 0 y 5 años,6,2026-08-25
23750-M6974661,"{'id': '14', 'nombre': 'Apartaestudio'}",180000000,29.2,29.2,1,1,0,"{'id': '9', 'nombre': 'Manizales'}",,CHIPRE,Chipre,50000.0,GOMEZ CHALJUBB INMOBILIARIA SAS,Usado,"{'lon': -75.52549, 'lat': 5.0761843}",https://www.metrocuadrado.com/inmueble/venta-apartaestudio-manizales-chipre-1-habitaciones-1-banos/23750-M6974661,Más de 20 años,5,2026-08-25
