propertyId,propertyType,salePrice,area,areac,rooms,bathrooms,garages,city,zone,neighborhood,commonNeighborhood,adminPrice,companyName,propertyState,coordinates,link,builtTime,stratum,Extraction Date
21175-M6159843,"{'id': '3', 'nombre': 'Oficina'}",360000000,45.0,45.0,,2,0,"{'id': '4483', 'nombre': 'Sabaneta'}","{'id': '102', 'nombre': 'Otros'}",SANTA ANA,Santa Ana,184000.0,MJT Propiedad Raíz,Usado,"{'lon': -75.614914, 'lat': 6.15156}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-santa-ana-2-banos/21175-M6159843,Entre 0 y 5 años,5,2026-01-30
14473-M4888302,"{'id': '3', 'nombre': 'Oficina'}",340000000,36.2,36.2,,1,1,"{'id': '4483', 'nombre': 'Sabaneta'}",,LAS VEGAS,Las Vegas,350000.0,INMOBILIARIA AL SUR S.A.S,Usado,"{'lon': -75.5976, 'lat': 6.1670327}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-las-vegas-1-banos-1-garajes/14473-M4888302,Entre 5 y 10 años,6,2026-01-30
4673-M5621432,"{'id': '3', 'nombre': 'Oficina'}",535000000,25.65,25.65,,0,0,"{'id': '4483', 'nombre': 'Sabaneta'}",,MAYORCA,Mayorca,803918.0,ALBERTO ALVAREZ,Usado,"{'lon': -75.6051, 'lat': 6.161696}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-mayorca/4673-M5621432,Entre 10 y 20 años,3,2026-01-30
4673-M6110841,"{'id': '3', 'nombre': 'Oficina'}",330000000,40.7,40.7,,1,1,"{'id': '4483', 'nombre': 'Sabaneta'}",,MANUEL RESTREPO,Manuel Restrepo,512738.0,ALBERTO ALVAREZ,Usado,"{'lon': -75.60961, 'lat': 6.1569643}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-manuel-restrepo-1-banos-1-garajes/4673-M6110841,Más de 20 años,5,2026-01-30
5136-M4944871,"{'id': '3', 'nombre': 'Oficina'}",320000000,37.0,37.0,,1,1,"{'id': '4483', 'nombre': 'Sabaneta'}",,MAYORCA,Mayorca,,Abad Faciolince  S.A,Usado,"{'lon': -75.60465, 'lat': 6.16048}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-mayorca-1-banos-1-garajes/5136-M4944871,Entre 10 y 20 años,5,2026-01-30
10583-M5575095,"{'id': '3', 'nombre': 'Oficina'}",4080000000,480.0,480.0,,4,4,"{'id': '4483', 'nombre': 'Sabaneta'}",,URBANIZACION GORRION,Aves Maria,900000.0,DORA LUCIA GONZALEZ SEPULVEDA,Usado,"{'lon': -75.61724, 'lat': 6.148975}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-urbanizacion-gorrion-4-banos-4-garajes/10583-M5575095,Entre 10 y 20 años,6,2026-01-30
687-M4972239,"{'id': '3', 'nombre': 'Oficina'}",560000000,72.0,72.0,,1,2,"{'id': '4483', 'nombre': 'Sabaneta'}",,SABANETA,SABANETA,0.0,PROINTEGRAL SA,Usado,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-sabaneta-1-banos-2-garajes/687-M4972239,Entre 5 y 10 años,5,2026-01-30
687-M6127619,"{'id': '3', 'nombre': 'Oficina'}",330000000,35.0,35.0,,1,1,"{'id': '4483', 'nombre': 'Sabaneta'}","{'id': '102', 'nombre': 'Otros'}",RESTREPO NARANJO,SABANETA,350000.0,PROINTEGRAL SA,Usado,"{'lon': -75.61023, 'lat': 6.1544647}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-restrepo-naranjo-1-banos-1-garajes/687-M6127619,Entre 5 y 10 años,5,2026-01-30
18714-M6185348,"{'id': '3', 'nombre': 'Oficina'}",500000000,52.0,52.0,,0,2,"{'id': '4483', 'nombre': 'Sabaneta'}",,RESTREPO NARANJO,Restrepo Naranjo,,URVE INMOBILIARIA  COLOMBIA S.A.S,Usado,"{'lon': -75.612915, 'lat': 6.1517224}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-restrepo-naranjo-2-garajes/18714-M6185348,Entre 5 y 10 años,4,2026-01-30
509-896,"{'id': '3', 'nombre': 'Oficina'}",370000000,36.0,36.0,,1,1,"{'id': '4483', 'nombre': 'Sabaneta'}",,SAN RAFAEL,Mayorca,350000.0,INDIKA,Usado,"{'lon': -75.60529, 'lat': 6.16093}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-san-rafael-1-banos-1-garajes/509-896,Entre 0 y 5 años,7,2026-01-30
